JDtimes, Fluxes, Uncertainty
2599.832882,291.440744,18.92744545
2599.833563,259.772533,19.05233804
2599.834244,281.969191,18.96331697
2599.834926,269.793095,19.01124404
2599.835607,264.893120,19.03114442
2599.836288,258.132914,19.05921266
2599.836969,262.122648,19.04255975
2599.837650,284.976007,18.95180038
2599.838331,295.331179,18.91304787
2599.839012,330.620536,18.79049655
2599.839693,245.689446,19.11285486
2599.840374,287.515760,18.94216698
2599.841055,272.777991,18.9992978
2599.841736,302.336346,18.88759522
2599.842417,265.939221,19.02686514
2599.843098,296.800531,18.90765943
2599.843779,289.042133,18.93641823
2599.844460,279.542339,18.97270213
2599.845141,282.009061,18.96316346
2599.845822,268.391953,19.01689739
2599.846503,300.250340,18.89511235
2599.847184,260.829202,19.04793058
2599.847865,265.416978,19.02899937
2599.848547,269.011257,19.01439498
2599.849228,262.990224,19.0389721
2599.849909,245.149278,19.11524457
2599.850590,267.229500,19.02161012
2599.851271,276.419705,18.98489862
2599.851952,281.961082,18.9633482
2599.852633,274.821543,18.99119418
2599.853314,276.663481,18.98394152
2599.853995,277.372358,18.98116317
2599.854676,267.388747,19.0209633
2599.855357,283.300899,18.95820124
2599.856038,291.594093,18.92687431
2599.856719,290.090944,18.93248569
2599.857400,286.117681,18.94745938
2599.858081,304.807285,18.87875776
2599.858762,307.279447,18.86998733
2599.859443,345.507055,18.74267882
2599.860124,309.671973,18.86156636
2599.860806,334.148994,18.77897072
2599.861487,361.103361,18.69474229
2599.862168,369.225545,18.67059177
2599.862849,353.566489,18.71764338
2599.863530,302.445343,18.88720386
2599.864211,317.727959,18.83368254
2599.864892,318.879412,18.82975491
2599.865573,299.060209,18.89942454
2599.866254,252.616214,19.08266806
2599.866935,300.331216,18.89481993
2599.867616,288.561369,18.93822564
2599.868297,288.440618,18.93868007
2599.868978,291.784699,18.92616483
2599.869659,277.058373,18.98239292
2599.870340,272.387550,19.00085298
2599.871021,287.599821,18.94184959
2599.871702,294.080707,18.91765478
2599.872383,275.360869,18.98906556
2599.873064,243.851127,19.1210092
2599.873746,280.687931,18.96826177
2599.874427,256.438734,19.06636206
2599.875108,295.155649,18.91369337
2599.875789,283.103627,18.95895753
2599.876470,274.074275,18.99415043
2599.877151,211.414970,19.27598178
2599.877832,901.195171,17.70177398
2599.879875,336.536383,18.77124106
2599.880556,139.084084,19.73062753
2599.881237,547.788757,18.24228833
2599.881918,248.361283,19.10111138
2599.882599,319.755040,18.82677762
2599.883280,210.847985,19.27889748
2599.883961,226.168010,19.20274318
2599.884642,227.936812,19.19428494
2599.885323,242.836830,19.12553473
2599.886005,251.485253,19.08753981
2599.886685,252.111505,19.08483945
2599.887366,303.087613,18.88490065
2599.888048,235.624760,19.1582688
2599.888729,240.883981,19.13430132
2599.889410,270.663712,19.00774603
2599.890091,260.181968,19.05062813
2599.890772,221.817344,19.22383236
2599.891453,236.660531,19.15350653
2599.892134,268.653929,19.01583812
2599.892815,259.969531,19.05151499
2599.893496,266.679944,19.02384523
2599.894177,271.336699,19.00504977
2599.894858,256.325338,19.06684227
2599.895539,252.046253,19.0851205
2599.896220,275.195406,18.98971817
2599.896901,256.331520,19.06681608
2599.897582,285.123173,18.95123983
2599.898263,313.228984,18.84916626
2599.898944,289.877764,18.93328386
2599.899625,274.332492,18.993128
2599.900307,251.740882,19.08643674
2599.900988,221.069288,19.22750009
2599.901669,262.361859,19.04156937
2599.902350,293.510737,18.91976113
2599.903031,254.428540,19.07490655
2599.903712,277.256852,18.9816154
2599.904393,277.901845,18.97909254
2599.905074,254.764767,19.0734727
2599.905755,285.991254,18.94793924
2599.906436,256.967297,19.06412648
2599.907117,237.345240,19.1503698
2599.907798,246.556920,19.10902813
2599.908479,201.226188,19.32960987
2599.909160,246.350569,19.10993719
2599.909841,218.943127,19.23799283
2599.910522,262.418304,19.04133581
2599.911203,228.371122,19.19221816
2599.911884,245.126947,19.11534348
2599.912565,246.695639,19.10841744
2599.913247,211.083561,19.27768509
2599.913928,300.114231,18.89560464
2599.914609,255.810784,19.06902399
2599.915290,249.407647,19.0965467
2599.915971,241.408355,19.13194037
2599.916652,251.440333,19.08773376
2599.917333,229.730675,19.18577365
2599.918014,265.080439,19.03037691
2599.918695,246.922240,19.1074206
2599.919376,286.263915,18.9469046
2599.920057,284.048790,18.95533876
2599.920738,267.544525,19.02033095
2599.921419,264.749713,19.03173237
2599.922100,283.223172,18.95849916
2599.922781,241.762382,19.1303493
2599.923462,255.713842,19.06943552
2599.924143,248.948074,19.09854919
2599.924824,265.967485,19.02674975
2599.925505,246.976044,19.10718404
2599.926187,252.734588,19.08215942
2599.926868,256.927185,19.06429597
2599.927549,269.183642,19.01369946
2599.928230,284.722423,18.95276694
2599.928911,251.497288,19.08748785
2599.929592,244.438379,19.11839763
2599.930273,284.146798,18.9549642
2599.930954,301.128355,18.89194199
2599.931635,286.579556,18.94570811
2599.932316,284.324355,18.95428596
2599.932997,290.622060,18.93049967
2599.933678,283.933674,18.95577886
2599.934359,303.598097,18.88307351
2599.935040,306.095803,18.87417768
2599.935721,345.989583,18.74116356
2599.936402,274.128795,18.99393448
2599.937083,305.990332,18.87455185
2599.937764,239.103014,19.14235849
2599.938446,256.277489,19.06704497
2599.939127,274.883192,18.99095066
2599.939808,252.492073,19.08320175
2599.940489,262.781149,19.0398356
2599.941170,266.498405,19.02458458
2599.941851,263.869024,19.03535009
2599.942532,228.264745,19.19272401
2599.943213,352.928393,18.71960462
2599.943894,288.472386,18.9385605
2599.945256,150.738700,19.6432592
2599.945937,174.701950,19.48307674
2599.946618,222.131267,19.22229688
2599.947299,244.955305,19.11610399
2599.947980,255.221899,19.07152628
2599.948661,343.517370,18.74894936
2599.949342,256.490786,19.06614169
2599.950023,261.627880,19.04461106
2599.950705,278.256690,18.97770708
2599.951386,266.681517,19.02383883
2599.952067,262.050153,19.04286007
2599.952748,255.594671,19.06994163
2599.953429,276.764166,18.98354647
2599.954110,248.250613,19.1015953
2599.954791,259.590703,19.05309828
2599.955472,262.151037,19.04244217
2599.956153,282.895166,18.9597573
2599.956834,303.118019,18.88479173
2599.957515,262.093406,19.04268088
2599.958196,279.000613,18.97480822
2599.958877,281.460155,18.96527881
2599.959558,282.489592,18.96131499
2599.960239,267.787812,19.0193441
2599.960920,305.503564,18.87628042
2599.961601,306.220990,18.87373373
2599.962282,312.783114,18.85071287
2599.962963,284.088396,18.95518738
2599.963645,314.565052,18.84454494
2599.964326,266.065802,19.02634847
2599.965006,292.017193,18.92530006
2599.965688,300.313528,18.89488388
2599.966369,285.930108,18.9481714
2599.967050,299.806102,18.89671995
2599.967731,294.790653,18.91503685
2599.968412,301.602998,18.89023198
2599.969093,291.218759,18.92827275
2599.969774,293.315943,18.92048194
2599.970455,342.228190,18.75303167
2599.971136,309.753755,18.86127967
2599.971817,294.175273,18.9173057
2599.972498,271.287163,19.00524801
2599.973179,321.562795,18.82065663
2599.973860,307.614981,18.86880241
2599.974541,2427.308788,16.62600855
2599.975222,310.631523,18.8582073
2599.975903,324.930974,18.80934334
2599.976584,295.808175,18.91129569
2599.977265,347.166646,18.73747613
2599.977947,326.159254,18.80524686
2599.978628,312.200120,18.85273845
2599.979309,305.632711,18.87582153
2599.979990,304.929465,18.87832264
2599.980671,279.154955,18.97420776
2599.981352,296.094743,18.91024437
2599.982033,293.916490,18.91826124
2599.982714,270.153948,19.00979282
2599.983395,292.395386,18.92389483
2599.984076,262.873735,19.03945313
2599.984757,308.351656,18.86620541
2599.985438,273.246359,18.99743516
2599.986119,284.489571,18.95365524
2599.986800,286.330510,18.94665205
2599.987481,280.768514,18.96795011
2599.988162,298.944452,18.89984487
2599.988843,296.915721,18.90723813
2599.989524,290.066044,18.93257889
2599.990205,311.798949,18.8541345
2599.990887,284.494270,18.95363731
2599.991568,285.121550,18.95124601
2599.992249,272.215249,19.00153999
2599.992930,296.148518,18.91004721
2599.993611,310.761293,18.85775382
2599.994292,313.847791,18.84702343
2599.994973,311.099460,18.85657297
2599.995654,337.723822,18.76741688
2599.996335,323.376537,18.81454985
2599.997016,329.220763,18.79510307
2599.997697,349.475302,18.7302799
2599.998378,350.884728,18.72590995
2599.999059,336.264838,18.77211747
2599.999740,336.022289,18.7729009
2600.000421,319.719832,18.82689718
2600.001102,309.786445,18.86116509
2600.001783,280.287687,18.96981107
2600.002464,330.465108,18.79100709
2600.003146,320.480305,18.82431775
2600.003826,291.381297,18.92766694
2600.004508,314.115182,18.8460988
2600.005189,314.445769,18.84495673
2600.005870,318.607001,18.83068283
2600.006551,287.071709,18.94384513
2600.007232,261.525088,19.04503772
2600.007913,263.649959,19.03625185
2600.008594,253.403474,19.07928971
2600.009275,189.117857,19.39698977
2600.009956,207.401409,19.29679186
2600.010637,790.283253,17.84436417
2600.011318,215.845942,19.2534614
2600.011999,290.590758,18.93061662
2600.012680,232.359810,19.17341858
2600.013361,274.359422,18.99302142
2600.014042,252.367729,19.08373657
2600.014723,293.016125,18.92159232
2600.015404,279.789917,18.97174097
2600.016086,285.293205,18.95059255
2600.016767,329.059831,18.79563394
2600.017448,301.836130,18.88939306
2600.018129,286.456965,18.94617265
2600.018810,279.241105,18.97387275
2600.019491,317.123455,18.83575021
2600.020172,335.090644,18.77591536
2600.020853,322.541650,18.81735661
2600.021534,306.454655,18.87290556
2600.022215,287.533074,18.9421016
2600.022896,318.829672,18.82992429
2600.023577,336.291246,18.77203221
2600.024258,368.056927,18.67403363
2600.024939,526.919068,18.28446133
2600.025620,395.620940,18.59562294
2600.026301,380.989440,18.63653877
2600.026982,402.059165,18.5780962
2600.027663,458.891621,18.4345458
2600.028344,409.127209,18.55917521
2600.029025,419.897711,18.53096235
2600.029707,388.900706,18.61422429
2600.030388,438.507645,18.48387819
2600.031069,475.272650,18.39646406
2600.031750,340.083221,18.7598581
2600.032431,342.784230,18.75126903
2600.033112,370.306515,18.66741774
2600.033793,350.521082,18.72703576
2600.034474,378.166080,18.64461469
2600.035155,458.141405,18.43632226
2600.035836,421.481724,18.52687425
2600.036517,384.348395,18.62700844
2600.037198,406.396454,18.56644634
2600.037879,344.447083,18.74601484
2600.038560,384.615429,18.62625436
2600.039241,416.631941,18.53943971
2600.039922,372.451812,18.66114589
2600.040603,371.501608,18.66391937
2600.041285,360.074096,18.69784142
2600.041966,326.235886,18.80499179
2600.042647,352.457041,18.72105564
2600.043328,358.827902,18.7016056
2600.044009,347.953554,18.73501793
2600.044690,344.894122,18.74460663
2600.045371,326.909620,18.80275186
2600.046052,300.454803,18.89437324
2600.046733,338.345587,18.76541982
2600.047414,316.626163,18.83745412
2600.048095,336.407518,18.77165689
2600.048776,332.439900,18.78453826
2600.049457,300.062874,18.89579046
2600.050138,283.993714,18.9555493
2600.050819,285.281161,18.95063838
2600.051500,268.384875,19.01692602
2600.052181,313.565584,18.84800014
2600.052862,274.872364,18.99099342
2600.053543,283.947792,18.95572488
2600.054224,271.452674,19.00458581
2600.054905,283.432778,18.95769593
2600.055587,301.300259,18.89132235
2600.056268,285.050624,18.95151613
2600.056949,279.874476,18.97141288
2600.057630,316.026951,18.83951081
2600.058311,298.880176,18.90007834
2600.058992,310.989055,18.85695836
2600.059673,349.355860,18.73065104
2600.060354,335.036764,18.77608995
2600.061035,331.941037,18.78616875
2600.061716,363.134336,18.68865283
2600.062397,338.776953,18.76403647
2600.063078,368.484451,18.6727732
2600.063759,374.017545,18.65659118
2600.064440,343.376392,18.74939503
2600.065121,370.281695,18.66749051
2600.065802,1193.582632,17.39668989
2600.066483,330.060169,18.79233832
2600.067164,328.531202,18.79737956
2600.067846,465.219581,18.41967615
2600.068527,317.783453,18.83349292
2600.069208,380.778422,18.63714029
2600.069889,345.276698,18.74340294
2600.070570,358.013708,18.70407198
2600.071251,373.929730,18.65684613
2600.071932,650.103016,18.05636566
2600.072613,341.629155,18.7549338
2600.073294,331.992067,18.78600185
2600.073975,354.172169,18.71578504
2600.074656,260.079157,19.05105725
2600.075337,280.342549,18.96959857
2600.076018,225.797731,19.20452218
2600.076699,285.978490,18.9479877
2600.077380,219.805073,19.23372684
2600.078061,214.989703,19.25777697
2600.078742,241.460761,19.1317047
2600.079423,248.101871,19.10224602
2600.080104,523.138316,18.29227979
2600.080786,249.626415,19.09559477
2600.081467,275.790660,18.98737223
2600.082148,272.603483,18.99999262
2600.082829,284.596181,18.95324845
2600.083510,281.341054,18.96573834
2600.084191,291.577802,18.92693497
2600.084872,266.318444,19.02531801
2600.085553,286.347017,18.94658946
2600.086234,286.146299,18.94735079
2600.086915,269.758554,19.01138305
2600.087596,334.173596,18.77889079
2600.088277,316.398504,18.83823506
2600.088958,362.886042,18.68939546
2600.089639,312.786995,18.8506994
2600.090320,338.657112,18.76442062
2600.091001,322.351725,18.81799612
2600.091682,262.784735,19.03982078
2600.092363,270.792003,19.00723153
2600.093045,252.642404,19.0825555
2600.093725,256.303492,19.06693481
2600.094407,256.977317,19.06408414
2600.095088,255.015864,19.07240312
2600.095769,247.436261,19.10516275
2600.096450,280.020382,18.97084701
2600.097131,274.271541,18.99336925
2600.097812,313.291650,18.84894907
2600.098493,286.996522,18.94412953
2600.099174,274.505324,18.99244419
2600.099855,242.200220,19.12838478
2600.100536,273.690968,18.99566995
2600.101217,288.645098,18.93791065
2600.101898,257.270802,19.06284487
2600.102579,281.438555,18.96536214
2600.103260,254.700325,19.07374737
2600.103941,259.039579,19.0554058
2600.104622,268.288196,19.0173172
2600.105303,272.160064,19.00176012
2600.105984,289.808476,18.93354341
2600.106665,231.797583,19.17604886
2600.107347,249.790712,19.0948804
2600.108028,262.526340,19.04088891
2600.108709,256.120119,19.06771188
2600.109390,276.223713,18.98566872
2600.110071,259.992203,19.05142031
2600.110752,290.671044,18.93031669
2600.111433,249.849890,19.09462321
2600.112114,252.270942,19.08415304
2600.112795,245.492172,19.113727
2600.113476,269.553430,19.01220896
2600.114157,260.968819,19.04734957
2600.114838,262.862693,19.03949873
2600.115519,288.956661,18.93673934
2600.116200,274.373444,18.99296593
2600.116881,282.832672,18.95999718
2600.117562,280.799924,18.96782865
2600.118243,259.496417,19.0534927
2600.118924,254.243294,19.07569735
2600.119605,266.914730,19.02288977
2600.120287,262.424085,19.04131189
2600.120968,253.734880,19.07787069
2600.121649,299.981542,18.89608478
2600.122330,254.639766,19.07400555
2600.123011,273.745465,18.99545379
2600.123692,280.259041,18.96992204
2600.124373,280.462120,18.96913559
2600.125054,272.859781,18.9989723
2600.125735,269.685287,19.01167798
2600.126416,261.671490,19.0444301
2600.127097,311.356619,18.85567586
2600.127778,279.904796,18.97129527
2600.128459,284.272615,18.95448355
2600.129140,271.018629,19.00632326
2600.129821,259.424564,19.05379338
2600.130502,287.934366,18.94058736
2600.131183,327.068361,18.80222478
2600.131864,279.174653,18.97413116
2600.132545,260.946916,19.0474407
2600.133227,283.455453,18.95760908
2600.133908,287.265956,18.94311072
2600.134589,254.555199,19.07436619
2600.135270,261.636566,19.04457502
2600.135951,282.606714,18.96086493
2600.136632,344.442176,18.74603031
2600.137313,271.459266,19.00455944
2600.137994,278.290170,18.97757645
2600.138675,315.652794,18.84079702
2600.139356,232.356320,19.17343489
2600.140037,232.151005,19.1743947
2600.140718,281.388204,18.9655564
2600.141399,265.770850,19.02755275
2600.142080,158.211830,19.59072373
2600.142761,270.921641,19.00671187
2600.143442,228.582210,19.19121505
2600.144123,304.439196,18.8800697
2600.144804,276.473253,18.98468831
2600.145486,214.812691,19.25867128
2600.146167,423.574016,18.52149784
2600.146848,231.901606,19.17556173
2600.147529,252.778270,19.08197177
2600.148210,225.401256,19.20643029
2600.148891,245.576569,19.1133538
2600.149572,238.436948,19.14538723
2600.150253,213.866821,19.26346258
2600.150934,355.233140,18.71253743
2600.151615,250.597452,19.09137949
2600.152296,257.159016,19.06331673
2600.152977,268.697908,19.01566041
2600.153658,220.190705,19.23182366
2600.154339,222.233931,19.22179519
2600.155020,258.596782,19.05726333
2600.155701,243.828132,19.12111159
2600.156382,246.916289,19.10744676
2600.157063,220.356021,19.23100881
2600.157744,257.820790,19.06052628
2600.158426,246.228994,19.11047314
2600.159107,221.929148,19.22328525
2600.159788,249.907013,19.09437501
2600.160469,227.935104,19.19429308
2600.161150,290.132315,18.93233086
2600.161831,245.993937,19.11151011
2600.162512,244.081467,19.1199841
2600.163193,232.963204,19.17060279
2600.163874,247.816761,19.10349443
2600.164555,287.968783,18.94045759
2600.165236,253.092635,19.08062235
2600.165917,228.554089,19.19134863
2600.166598,217.522020,19.24506305
2600.167279,210.223867,19.28211607
2600.167960,252.647648,19.08253297
2600.168641,234.372129,19.1640562
2600.169322,266.057006,19.02638437
2600.170003,243.428617,19.12289204
2600.170685,249.604256,19.09569115
2600.171366,264.785607,19.03158518
2600.172046,259.639649,19.05289358
2600.172728,248.594724,19.10009135
2600.173409,239.990714,19.13833502
2600.174090,242.636979,19.12642864
2600.174771,239.689303,19.13969948
2600.175452,246.712690,19.10834239
2600.176133,245.514935,19.11362633
2600.176814,266.246310,19.02561212
2600.177495,341.525855,18.75526215
2600.178176,199.155670,19.34083943
2600.178857,248.678846,19.09972401
2600.179538,240.727594,19.13500643
2600.180219,233.740602,19.16698572
2600.180900,235.231087,19.16008433
2600.181581,303.949448,18.88181772
2600.182262,239.824662,19.13908651
2600.182943,253.358448,19.07948264
2600.183624,276.517739,18.98451362
2600.184305,210.960628,19.27831759
2600.184987,329.216377,18.79511754
2600.185668,233.335260,19.16887019
2600.186349,247.853231,19.10333465
2600.187030,227.789414,19.19498727
2600.187711,270.368630,19.00893037
2600.188392,82.357934,20.29955751
2600.191797,42.457604,21.01893242
2600.192478,155.498484,19.60950572
2600.193159,74.842635,20.40344844
2600.193840,103.675968,20.04962587
2600.194521,186.467111,19.41231551
2600.195202,84.054857,20.27741408
2600.195883,159.371610,19.58279372
2600.196564,175.477797,19.47826568
2600.197245,186.373793,19.41285901
2600.197927,158.931250,19.58579787
2600.198608,180.227393,19.44926911
2600.199289,238.133824,19.1467684
2600.199970,169.217154,19.51771015
2600.200651,157.951506,19.59251169
2600.201332,223.742198,19.21445137
2600.202013,155.411110,19.61011596
2600.202694,173.810614,19.48863038
2600.203375,133.708962,19.77341983
2600.204056,159.365621,19.58283452
2600.204737,127.141717,19.82810094
2600.205418,140.308337,19.72111242
2600.206099,86.523975,20.24597996
2600.206780,73.043545,20.42986651
2600.207461,83.438908,20.28539959
2600.208142,204.232560,19.31350867
2600.208823,256.086038,19.06785636
2600.209504,318.108561,18.83238273
2600.210186,234.109362,19.16527416
2600.210867,175.363160,19.47897521
2600.211548,353.818124,18.71687093
2600.212229,260.264349,19.05028441
2600.212910,261.677136,19.04440667
2600.213591,239.623308,19.13999847
2600.214272,205.895188,19.30470562
2600.214953,207.357397,19.29702228
2600.215634,198.573109,19.34402003
2600.216315,229.225634,19.18816316
2600.216996,222.095191,19.22247323
2600.217677,276.936484,18.98287068
2600.218358,238.670806,19.14432287
2600.219039,194.094837,19.36878616
2600.219720,240.954428,19.13398384
2600.220401,257.244682,19.0629551
2600.221082,240.154798,19.13759295
2600.221763,230.104697,19.18400741
2600.222444,263.388671,19.03732839
2600.223126,231.032230,19.17963969
2600.223807,270.019310,19.01033406
2600.224488,285.534679,18.94967396
2600.225169,234.219613,19.16476297
2600.225850,248.946360,19.09855666
2600.226531,295.571312,18.91216542
2600.227212,234.971012,19.1612854
2600.227893,256.525625,19.06599423
2600.228574,259.403506,19.05388151
2600.229255,249.062240,19.09805139
2600.229936,267.023924,19.02244568
2600.230617,264.551213,19.03254672
2600.231298,259.645440,19.05286937
2600.231979,268.762926,19.01539772
2600.232660,273.151525,18.99781204
2600.233341,263.677868,19.03613692
2600.234022,246.864878,19.10767285
2600.234703,252.514320,19.08310609
2600.235384,240.111288,19.13778968
2600.236066,268.131515,19.01795146
2600.236747,255.090900,19.0720837
2600.237428,262.947054,19.03915034
2600.238109,265.619212,19.02817241
2600.238790,251.412974,19.0878519
2600.239471,257.476516,19.06197706
2600.240152,247.850645,19.10334598
2600.240833,231.040970,19.17959862
2600.241514,274.839379,18.99112372
2600.242195,244.994745,19.11592919
2600.242876,231.222509,19.17874584
2600.243557,287.859844,18.9408684
2600.244238,257.610060,19.06141407
2600.244919,218.829481,19.23855654
2600.245600,241.230179,19.13274202
2600.246281,223.786181,19.21423796
2600.246962,260.614841,19.04882326
2600.247643,219.130189,19.23706558
2600.248325,263.704383,19.03602775
2600.249006,250.249522,19.09288798
2600.249687,248.440565,19.10076485
2600.250368,221.428383,19.22573789
2600.251049,264.546353,19.03256667
2600.251730,241.734918,19.13047265
2600.252411,238.728367,19.14406105
2600.253092,257.829635,19.06048903
2600.253773,245.237987,19.11485176
2600.254454,265.297702,19.0294874
2600.255135,245.053694,19.11566798
2600.255816,267.105499,19.02211405
2600.256497,280.399091,18.96937961
2600.257178,321.526473,18.82077928
2600.257859,303.744199,18.88255114
2600.258540,279.752104,18.97188771
2600.259221,307.358422,18.86970832
2600.259902,295.816355,18.91126566
2600.260583,310.946728,18.85710614
2600.261265,290.405639,18.9313085
2600.261945,297.549698,18.90492233
2600.262626,269.029389,19.0143218
2600.263308,264.399751,19.03316851
2600.263989,437.126869,18.48730236
2600.264670,275.154846,18.9898782
2600.265351,307.278492,18.86999071
2600.266032,345.600654,18.74238473
2600.266713,335.994736,18.77298993
2600.267394,346.939350,18.73818722
2600.268075,392.477211,18.60428501
2600.268756,320.456248,18.82439926
2600.269437,280.719034,18.96814146
2600.270118,284.964392,18.95184463
2600.270799,268.514020,19.0164037
2600.271480,270.043937,19.01023504
2600.272161,225.368826,19.20658651
2600.272842,261.667161,19.04444806
2600.273523,213.475474,19.26545115
2600.274204,257.677803,19.0611286
2600.274885,210.846266,19.27890633
2600.275567,230.511535,19.18208946
2600.276248,247.586334,19.10450445
2600.276929,262.114372,19.04259403
2600.277610,241.911187,19.12968124
2600.278291,281.837348,18.96382476
2600.278972,284.826572,18.95236986
2600.279653,266.250207,19.02559623
2600.280334,322.079764,18.81891252
2600.281015,254.517109,19.07452866
2600.281696,295.066820,18.91402018
2600.282377,268.751766,19.0154428
2600.283058,290.544850,18.93078816
2600.283739,277.886429,18.97915277
2600.284420,277.525823,18.98056262
2600.285101,464.643883,18.42102056
2600.285782,256.643933,19.06549361
2600.286463,255.234474,19.07147278
2600.287144,269.315456,19.01316792
2600.287825,266.946720,19.02275964
2600.288507,276.204152,18.98574561
2600.289188,321.531938,18.82076082
2600.289869,354.491647,18.7148061
2600.290550,280.628808,18.96849049
2600.291231,299.453263,18.89799849
2600.291912,279.484683,18.97292609
2600.292593,289.334497,18.93532058
2600.293274,267.575673,19.02020455
2600.293955,287.061902,18.94388222
2600.294636,310.080926,18.86013349
2600.295317,268.440961,19.01669915
2600.295998,319.440945,18.82784466
2600.296679,339.091546,18.76302871
2600.297360,347.165778,18.73747885
2600.298041,267.933593,19.0187532
2600.298722,288.012373,18.94029325
2600.299403,276.693871,18.98382227
2600.300084,300.247269,18.89512345
2600.300765,305.188716,18.87739994
2600.301447,300.574616,18.89394037
2600.302128,299.449207,18.8980132
2600.302809,323.110695,18.81544278
2600.303490,352.243137,18.72171477
2600.304171,319.664611,18.82708472
2600.304852,345.722458,18.74200214
2600.305533,357.876783,18.70448731
2600.306214,332.312496,18.78495443
2600.306895,299.894372,18.89640033
2600.307576,270.958304,19.00656496
2600.308257,276.627662,18.9840821
2600.308938,385.873411,18.62270898
2600.309619,277.066459,18.98236123
2600.310300,278.379075,18.97722965
2600.310981,286.873885,18.94459358
2600.311662,262.710594,19.04012715
2600.312343,269.116093,19.01397194
2600.313024,285.435520,18.95005108
2600.313705,287.321302,18.94290155
2600.314387,263.231895,19.03797484
2600.315068,276.249251,18.98556835
2600.315749,279.375843,18.97334899
2600.316430,301.387608,18.89100764
2600.317111,285.933735,18.94815762
2600.317792,284.217757,18.9546931
2600.318473,311.642559,18.85467921
2600.319154,308.989959,18.8639602
2600.319835,261.097524,19.04681423
2600.320516,300.383583,18.89463063
2600.321197,283.541053,18.95728125
2600.321878,340.935730,18.75713982
2600.322559,308.556103,18.86548577
2600.323240,320.149533,18.82543893
2600.323921,335.950098,18.77313419
2600.324602,323.430809,18.81436765
2600.325283,333.129626,18.78228798
2600.325964,322.736324,18.8167015
2600.326646,323.642463,18.81365737
2600.327327,398.680220,18.58725939
2600.328008,651.893739,18.05337909
2600.328689,481.058542,18.38332629
2600.329370,319.827728,18.82653084
2600.330051,336.065429,18.77276152
2600.330732,376.655944,18.64895905
2600.331413,363.268229,18.68825257
2600.332094,333.850403,18.77994135
2600.332775,319.557504,18.82744857
2600.333456,377.935257,18.6452776
2600.334137,375.455378,18.65242529
2600.334818,407.230969,18.56421912
2600.335499,355.995400,18.71021015
2600.336180,882.144710,17.72497153
2600.336861,349.646548,18.72974801
2600.337542,306.055989,18.87431891
2600.338223,259.085535,19.0552132
2600.338904,179.607671,19.45300891
2600.339586,1712.109308,17.0049924
2600.340266,177.733455,19.46439816
2600.340948,262.815231,19.03969479
2600.341629,279.308932,18.97360906
2600.342310,314.250477,18.84563125
2600.342991,288.918998,18.93688087
2600.343672,309.209288,18.86318979
2600.344353,298.974426,18.89973602
2600.345034,324.376294,18.81119835
2600.345715,290.136271,18.93231606
2600.346396,295.443376,18.91263548
2600.347077,276.035827,18.98640748
2600.347758,252.983846,19.08108914
2600.348439,279.329941,18.97352739
2600.349120,253.364828,19.0794553
2600.349801,248.657329,19.09981796
2600.350482,282.063785,18.9629528
2600.351163,303.291426,18.88417078
2600.351844,284.656931,18.95301671
2600.352525,284.355881,18.95416558
2600.353207,298.512813,18.90141368
2600.353888,290.692377,18.93023701
2600.354569,298.036159,18.90314872
2600.355250,308.211072,18.86670053
2600.355931,366.457906,18.67876088
2600.356612,302.607778,18.8866209
2600.357293,314.327801,18.84536413
2600.357974,295.470889,18.91253437
2600.358655,285.670082,18.94915922
2600.359336,279.227034,18.97392746
2600.360017,333.079139,18.78245253
2600.360698,291.922399,18.92565257
2600.361379,279.917887,18.97124449
2600.362060,287.835494,18.94096025
2600.362741,242.950499,19.12502663
2600.363422,289.324916,18.93535653
2600.364103,296.595673,18.90840909
2600.364784,267.111655,19.02208902
2600.365465,309.090940,18.86360543
2600.366147,285.833416,18.94853862
2600.366828,284.823931,18.95237993
2600.367509,285.029415,18.95159691
2600.368190,273.259083,18.9973846
2600.368871,273.821968,18.9951504
2600.369552,307.757876,18.86829818
2600.370233,267.961353,19.01864071
2600.370914,263.686104,19.03610301
2600.371595,242.576476,19.12669941
2600.372276,244.853770,19.11655413
2600.372957,239.816043,19.13912554
2600.373638,304.769659,18.8788918
2600.374319,220.562533,19.22999177
2600.375000,260.101852,19.0509625
2600.375681,303.428986,18.88367845
2600.376362,244.157004,19.11964815
2600.377043,210.551789,19.28042378
2600.377724,201.223988,19.32962174
2600.378406,260.353566,19.04991229
2600.379086,276.457860,18.98474876
2600.379768,258.222897,19.05883424
2600.380449,251.824106,19.08607786
2600.381130,251.915976,19.08568184
2600.381811,242.528994,19.12691195
2600.382492,217.871358,19.24332076
2600.383173,244.220695,19.11936496
2600.383854,235.016923,19.16107328
2600.384535,266.674555,19.02386717
2600.385216,252.673479,19.08242197
2600.385897,255.961899,19.06838281
2600.386578,233.168087,19.16964834
2600.387259,277.922156,18.97901319
2600.387940,263.223786,19.03800829
2600.388621,285.873277,18.94838722
2600.389302,252.633731,19.08259278
2600.389983,275.600240,18.98812214
2600.390664,243.424630,19.12290982
2600.391345,251.532015,19.08733794
2600.392027,266.271098,19.02551104
2600.392708,592.248473,18.15756124
2600.393389,251.318168,19.0882614
2600.394070,262.008398,19.04303309
2600.394751,252.258724,19.08420563
2600.395432,230.714482,19.18113398
2600.396113,285.266945,18.95069249
2600.396794,247.317979,19.10568189
